epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.6314265727996826,,,,
0,99,,0.5927623510360718,,,,
0,149,,0.5800721049308777,,,,
0,199,,0.5677753686904907,,,,
0,249,,0.5549896955490112,,,,
0,271,,,,0.7288564443588257,0.5279801487922668,0.5279801487922668
0,271,0.689763605594635,,0.5964113473892212,,,
1,299,,0.5074539184570312,,,,
1,349,,0.571550726890564,,,,
1,399,,0.5297116637229919,,,,
1,449,,0.5123391151428223,,,,
1,499,,0.5351874828338623,,,,
1,543,,,,0.7355130910873413,0.5188870429992676,0.5188870429992676
1,543,0.7222980856895447,,0.5400870442390442,,,
2,549,,0.5327263474464417,,,,
2,599,,0.5557502508163452,,,,
2,649,,0.525414228439331,,,,
2,699,,0.5156173706054688,,,,
2,749,,0.5134000182151794,,,,
2,799,,0.5007963180541992,,,,
2,815,,,,0.7396210432052612,0.512421190738678,0.512421190738678
2,815,0.7308242321014404,,0.5251766443252563,,,
3,849,,0.5200724601745605,,,,
3,899,,0.5191529989242554,,,,
3,949,,0.5296259522438049,,,,
3,999,,0.516761839389801,,,,
3,1049,,0.4976222515106201,,,,
3,1087,,,,0.7430583238601685,0.5074472427368164,0.5074472427368164
3,1087,0.7369897961616516,,0.5168371796607971,,,
4,1099,,0.4884357154369354,,,,
4,1149,,0.5062656998634338,,,,
4,1199,,0.5289539098739624,,,,
4,1249,,0.5417311191558838,,,,
4,1299,,0.507607102394104,,,,
4,1349,,0.49658411741256714,,,,
4,1359,,,,0.7458584904670715,0.5038670301437378,0.5038670301437378
4,1359,0.741096556186676,,0.510822057723999,,,
5,1399,,0.5263715982437134,,,,
5,1449,,0.5197194814682007,,,,
5,1499,,0.5065924525260925,,,,
5,1549,,0.48260748386383057,,,,
5,1599,,0.5088035464286804,,,,
5,1631,,,,0.7468309998512268,0.5017281174659729,0.5017281174659729
5,1631,0.7432631254196167,,0.5068754553794861,,,
6,1649,,0.47769567370414734,,,,
6,1699,,0.5112059116363525,,,,
6,1749,,0.48437923192977905,,,,
6,1799,,0.5043542385101318,,,,
6,1849,,0.47933340072631836,,,,
6,1899,,0.5096796154975891,,,,
6,1903,,,,0.7473675608634949,0.5003167986869812,0.5003167986869812
6,1903,0.7454189658164978,,0.5038179159164429,,,
7,1949,,0.5139318108558655,,,,
7,1999,,0.5211001634597778,,,,
7,2049,,0.5028200745582581,,,,
7,2099,,0.46593695878982544,,,,
7,2149,,0.5049221515655518,,,,
7,2175,,,,0.7480717897415161,0.49901410937309265,0.49901410937309265
7,2175,0.7468022704124451,,0.5016232132911682,,,
8,2199,,0.5061387419700623,,,,
8,2249,,0.5144089460372925,,,,
8,2299,,0.4804278612136841,,,,
8,2349,,0.4981880784034729,,,,
8,2399,,0.5069891214370728,,,,
8,2447,,,,0.7482897639274597,0.4985645115375519,0.4985645115375519
8,2447,0.747768759727478,,0.4998127818107605,,,
9,2449,,0.4870843291282654,,,,
9,2499,,0.4945608079433441,,,,
9,2549,,0.5256488919258118,,,,
9,2599,,0.4910427927970886,,,,
9,2649,,0.47726091742515564,,,,
9,2699,,0.4936487674713135,,,,
9,2719,,,,0.7487257122993469,0.49790307879447937,0.49790307879447937
9,2719,0.7482609748840332,,0.49879568815231323,,,
