epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.05046149343252182,,,,
0,99,,0.031378135085105896,,,,
0,149,,0.01606275513768196,,,,
0,199,,0.044859036803245544,,,,
0,249,,0.03503219783306122,,,,
0,271,,,,0.9939637780189514,0.02854638732969761,0.02854638732969761
0,271,0.9933853149414062,,0.03205813094973564,,,
1,299,,0.017049558460712433,,,,
1,349,,0.031681127846241,,,,
1,399,,0.025292515754699707,,,,
1,449,,0.03384421765804291,,,,
1,499,,0.026877913624048233,,,,
1,543,,,,0.993913471698761,0.028760990127921104,0.028760990127921104
1,543,0.9943698048591614,,0.02774822525680065,,,
2,549,,0.03476641699671745,,,,
2,599,,0.0306345634162426,,,,
2,649,,0.02242126688361168,,,,
2,699,,0.02004491537809372,,,,
2,749,,0.02184344455599785,,,,
2,799,,0.009964759461581707,,,,
2,815,,,,0.9939470291137695,0.028761621564626694,0.028761621564626694
2,815,0.9943661689758301,,0.02697461098432541,,,
3,849,,0.032925426959991455,,,,
3,899,,0.013511094264686108,,,,
3,949,,0.03171742707490921,,,,
3,999,,0.021958602592349052,,,,
3,1049,,0.019108012318611145,,,,
3,1087,,,,0.9939470291137695,0.028380287811160088,0.028380287811160088
3,1087,0.994359016418457,,0.02666570246219635,,,
