epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.030666382983326912,,,,
0,99,,0.033277612179517746,,,,
0,149,,0.022333355620503426,,,,
0,199,,0.031491246074438095,,,,
0,249,,0.039234187453985214,,,,
0,271,,,,0.9939470291137695,0.02951250784099102,0.02951250784099102
0,271,0.9882006049156189,,0.04948381334543228,,,
1,299,,0.03621763736009598,,,,
1,349,,0.019302181899547577,,,,
1,399,,0.034925706684589386,,,,
1,449,,0.016618698835372925,,,,
1,499,,0.022868026047945023,,,,
1,543,,,,0.9939470291137695,0.029180213809013367,0.029180213809013367
1,543,0.9943374395370483,,0.02894429862499237,,,
2,549,,0.027675045654177666,,,,
2,599,,0.01792697235941887,,,,
2,649,,0.023879999294877052,,,,
2,699,,0.01154983602464199,,,,
2,749,,0.02526826597750187,,,,
2,799,,0.01286441832780838,,,,
2,815,,,,0.9939470291137695,0.028521452099084854,0.028521452099084854
2,815,0.9943410754203796,,0.028005316853523254,,,
3,849,,0.017548175528645515,,,,
3,899,,0.03794219344854355,,,,
3,949,,0.02797957882285118,,,,
3,999,,0.025286506861448288,,,,
3,1049,,0.03629763796925545,,,,
3,1087,,,,0.9939470291137695,0.02863975055515766,0.02863975055515766
3,1087,0.9943698048591614,,0.027274439111351967,,,
