epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.05761662498116493,,,,
0,99,,0.07474417984485626,,,,
0,149,,0.09917046129703522,,,,
0,199,,0.07127539813518524,,,,
0,249,,0.07137385755777359,,,,
0,271,,,,0.9853118658065796,0.06093800067901611,0.06093800067901611
0,271,0.9839465618133545,,0.07247905433177948,,,
1,299,,0.09357812255620956,,,,
1,349,,0.056635137647390366,,,,
1,399,,0.05367043614387512,,,,
1,449,,0.0592162162065506,,,,
1,499,,0.04896734654903412,,,,
1,543,,,,0.9853118658065796,0.06047561392188072,0.06047561392188072
1,543,0.984542965888977,,0.06528933346271515,,,
2,549,,0.05500606447458267,,,,
2,599,,0.06245403736829758,,,,
2,649,,0.06123286485671997,,,,
2,699,,0.05091298371553421,,,,
2,749,,0.07793634384870529,,,,
2,799,,0.05216309055685997,,,,
2,815,,,,0.98536217212677,0.060560427606105804,0.060560427606105804
2,815,0.9845573306083679,,0.0647437795996666,,,
3,849,,0.05440397933125496,,,,
3,899,,0.05364072322845459,,,,
3,949,,0.07322236895561218,,,,
3,999,,0.0728457123041153,,,,
3,1049,,0.07764027267694473,,,,
3,1087,,,,0.9853118658065796,0.060351572930812836,0.060351572930812836
3,1087,0.9845537543296814,,0.06421665847301483,,,
