epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.5330873131752014,,,,
0,67,,,,0.7389503717422485,0.5135817527770996,0.5135817527770996
0,67,0.6988251209259033,,0.5841178894042969,,,
1,99,,0.5276223421096802,,,,
1,135,,,,0.7440140843391418,0.5042222142219543,0.5042222142219543
1,135,0.7375574707984924,,0.5162724852561951,,,
2,149,,0.5145425796508789,,,,
2,199,,0.5107781887054443,,,,
2,203,,,,0.7457578778266907,0.501934826374054,0.501934826374054
2,203,0.7425625324249268,,0.5086264610290527,,,
3,249,,0.506919264793396,,,,
3,271,,,,0.7471327781677246,0.5005278587341309,0.5005278587341309
3,271,0.7444057464599609,,0.5052808523178101,,,
4,299,,0.5026201009750366,,,,
4,339,,,,0.7442320585250854,0.5026765465736389,0.5026765465736389
4,339,0.7457458972930908,,0.5029052495956421,,,
5,349,,0.4991229772567749,,,,
5,399,,0.5084238052368164,,,,
5,407,,,,0.7483065128326416,0.4982454180717468,0.4982454180717468
5,407,0.7479771375656128,,0.5001610517501831,,,
6,449,,0.4973464012145996,,,,
6,475,,,,0.7486921548843384,0.49769967794418335,0.49769967794418335
6,475,0.7487137317657471,,0.4992782473564148,,,
7,499,,0.509145975112915,,,,
7,543,,,,0.7483903169631958,0.49840426445007324,0.49840426445007324
7,543,0.7498455047607422,,0.49765849113464355,,,
8,549,,0.48109573125839233,,,,
8,599,,0.4939614236354828,,,,
8,611,,,,0.7475519776344299,0.4996461868286133,0.4996461868286133
8,611,0.74985271692276,,0.4967104494571686,,,
