epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.039068661630153656,,,,
0,99,,0.03097839653491974,,,,
0,149,,0.03781241551041603,,,,
0,199,,0.06486668437719345,,,,
0,249,,0.026580162346363068,,,,
0,271,,,,0.9939637780189514,0.031195633113384247,0.031195633113384247
0,271,0.9941434264183044,,0.037307873368263245,,,
1,299,,0.03437218442559242,,,,
1,349,,0.026417870074510574,,,,
1,399,,0.03439299017190933,,,,
1,449,,0.03257763385772705,,,,
1,499,,0.01211998239159584,,,,
1,543,,,,0.9939470291137695,0.02991664782166481,0.02991664782166481
1,543,0.9943159222602844,,0.029634181410074234,,,
2,549,,0.030973564833402634,,,,
2,599,,0.028388600796461105,,,,
2,649,,0.03768789395689964,,,,
2,699,,0.0302085280418396,,,,
2,749,,0.04764445126056671,,,,
2,799,,0.02726518176496029,,,,
2,815,,,,0.9939470291137695,0.029584327712655067,0.029584327712655067
2,815,0.9943410754203796,,0.02858227863907814,,,
3,849,,0.039427194744348526,,,,
3,899,,0.04420669376850128,,,,
3,949,,0.03236091136932373,,,,
3,999,,0.03570408374071121,,,,
3,1049,,0.019493192434310913,,,,
3,1087,,,,0.9939470291137695,0.02918141335248947,0.02918141335248947
3,1087,0.9943374395370483,,0.02783477120101452,,,
4,1099,,0.024083027616143227,,,,
4,1149,,0.02845410630106926,,,,
4,1199,,0.025201264768838882,,,,
4,1249,,0.016329724341630936,,,,
4,1299,,0.019015394151210785,,,,
4,1349,,0.03204844519495964,,,,
4,1359,,,,0.9939470291137695,0.028948718681931496,0.028948718681931496
4,1359,0.9943482279777527,,0.027274249121546745,,,
