epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.04482489079236984,,,,
0,99,,0.0412709042429924,,,,
0,135,,,,0.993913471698761,0.03067675605416298,0.03067675605416298
0,135,0.9797714948654175,,0.06529436260461807,,,
1,149,,0.02270435355603695,,,,
1,199,,0.03558076545596123,,,,
1,249,,0.03266836330294609,,,,
1,271,,,,0.9938967227935791,0.02953954041004181,0.02953954041004181
1,271,0.9942691922187805,,0.02947642281651497,,,
2,299,,0.039018336683511734,,,,
2,349,,0.02828015573322773,,,,
2,399,,0.023447871208190918,,,,
2,407,,,,0.9939302206039429,0.029058171436190605,0.029058171436190605
2,407,0.9942619800567627,,0.028335852548480034,,,
3,449,,0.025724396109580994,,,,
3,499,,0.020404644310474396,,,,
3,543,,,,0.9939470291137695,0.028780721127986908,0.028780721127986908
3,543,0.9943159222602844,,0.02761060558259487,,,
4,549,,0.035877764225006104,,,,
4,599,,0.029595935717225075,,,,
4,649,,0.027748953551054,,,,
4,679,,,,0.9939302206039429,0.028665965422987938,0.028665965422987938
4,679,0.994319498538971,,0.02734571136534214,,,
