epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.03216904401779175,,,,
0,99,,0.03355035185813904,,,,
0,135,,,,0.9939470291137695,0.03030538186430931,0.03030538186430931
0,135,0.9913480877876282,,0.04130192846059799,,,
1,149,,0.018939988687634468,,,,
1,199,,0.035384319722652435,,,,
1,249,,0.01719311811029911,,,,
1,271,,,,0.9939470291137695,0.02951105311512947,0.02951105311512947
1,271,0.9943410754203796,,0.028990769758820534,,,
2,299,,0.026211075484752655,,,,
2,349,,0.024484891444444656,,,,
2,399,,0.024460531771183014,,,,
2,407,,,,0.9939470291137695,0.029034556820988655,0.029034556820988655
2,407,0.9943230748176575,,0.02804849110543728,,,
3,449,,0.022964678704738617,,,,
3,499,,0.031130095943808556,,,,
3,543,,,,0.9939470291137695,0.028567198663949966,0.028567198663949966
3,543,0.9943625926971436,,0.027778910472989082,,,
4,549,,0.030642271041870117,,,,
4,599,,0.030664950609207153,,,,
4,649,,0.031378697603940964,,,,
4,679,,,,0.9939470291137695,0.028487658128142357,0.028487658128142357
4,679,0.9943446516990662,,0.027494650334119797,,,
5,699,,0.01922985166311264,,,,
5,749,,0.03154751658439636,,,,
5,799,,0.024556182324886322,,,,
5,815,,,,0.9939470291137695,0.028941255062818527,0.028941255062818527
5,815,0.9943518042564392,,0.026935353875160217,,,
