epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.025962118059396744,,,,
0,99,,0.030163945630192757,,,,
0,149,,0.02023254707455635,,,,
0,199,,0.02902316115796566,,,,
0,249,,0.03461461886763573,,,,
0,271,,,,0.9939470291137695,0.028988702222704887,0.028988702222704887
0,271,0.9902737736701965,,0.04329429939389229,,,
1,299,,0.029956864193081856,,,,
1,349,,0.017557494342327118,,,,
1,399,,0.0341641791164875,,,,
1,449,,0.017640363425016403,,,,
1,499,,0.0230892114341259,,,,
1,543,,,,0.9939470291137695,0.028726469725370407,0.028726469725370407
1,543,0.9943625926971436,,0.02811949886381626,,,
2,549,,0.02656525932252407,,,,
2,599,,0.017817365005612373,,,,
2,649,,0.024223648011684418,,,,
2,699,,0.010189042426645756,,,,
2,749,,0.02234392985701561,,,,
2,799,,0.013662546873092651,,,,
2,815,,,,0.9939470291137695,0.028285564854741096,0.028285564854741096
2,815,0.9943374395370483,,0.027561765164136887,,,
3,849,,0.017460521310567856,,,,
3,899,,0.03724715858697891,,,,
3,949,,0.02788427844643593,,,,
3,999,,0.024924490600824356,,,,
3,1049,,0.03631991147994995,,,,
3,1087,,,,0.9939637780189514,0.02840862050652504,0.02840862050652504
3,1087,0.9943698048591614,,0.026962414383888245,,,
