epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.5837602615356445,,,,
0,99,,0.5399009585380554,,,,
0,149,,0.5113787651062012,,,,
0,199,,0.5349472761154175,,,,
0,249,,0.5021342039108276,,,,
0,271,,,,0.7417169809341431,0.5098479390144348,0.5098479390144348
0,271,0.7170379161834717,,0.5577284097671509,,,
1,299,,0.5334389209747314,,,,
1,349,,0.5055749416351318,,,,
1,399,,0.4783813953399658,,,,
1,449,,0.5112074613571167,,,,
1,499,,0.5030053853988647,,,,
1,543,,,,0.747736394405365,0.5010427236557007,0.5010427236557007
1,543,0.743360161781311,,0.5071122646331787,,,
2,549,,0.4933643341064453,,,,
2,599,,0.482601135969162,,,,
2,649,,0.5058292746543884,,,,
2,699,,0.501409649848938,,,,
2,749,,0.5149927139282227,,,,
2,799,,0.4724077880382538,,,,
2,815,,,,0.7478705644607544,0.49922671914100647,0.49922671914100647
2,815,0.7478693723678589,,0.4998133182525635,,,
3,849,,0.49855685234069824,,,,
3,899,,0.4968719184398651,,,,
3,949,,0.5150538682937622,,,,
3,999,,0.51674485206604,,,,
3,1049,,0.49110183119773865,,,,
3,1087,,,,0.7488933801651001,0.49752137064933777,0.49752137064933777
3,1087,0.7492131590843201,,0.49703359603881836,,,
4,1099,,0.4941665232181549,,,,
4,1149,,0.4705936014652252,,,,
4,1199,,0.48911765217781067,,,,
4,1249,,0.48311761021614075,,,,
4,1299,,0.500630259513855,,,,
4,1349,,0.5178439617156982,,,,
4,1359,,,,0.7494801878929138,0.49713245034217834,0.49713245034217834
4,1359,0.7506287693977356,,0.49495717883110046,,,
5,1399,,0.520763635635376,,,,
5,1449,,0.4989878535270691,,,,
5,1499,,0.5015659928321838,,,,
5,1549,,0.5127078294754028,,,,
5,1599,,0.5087144374847412,,,,
5,1631,,,,0.7502012252807617,0.4970570504665375,0.4970570504665375
5,1631,0.7516204118728638,,0.4936091899871826,,,
6,1649,,0.4992270767688751,,,,
6,1699,,0.5315296649932861,,,,
6,1749,,0.5154294967651367,,,,
6,1799,,0.5096598863601685,,,,
6,1849,,0.5248830318450928,,,,
6,1899,,0.4844651222229004,,,,
6,1903,,,,0.7508718967437744,0.4962448179721832,0.4962448179721832
6,1903,0.7517569661140442,,0.4926004111766815,,,
7,1949,,0.5207898616790771,,,,
7,1999,,0.4815903902053833,,,,
7,2049,,0.4916396737098694,,,,
7,2099,,0.4857349693775177,,,,
7,2149,,0.5097891092300415,,,,
7,2175,,,,0.749731719493866,0.49629682302474976,0.49629682302474976
7,2175,0.7523929476737976,,0.49173685908317566,,,
8,2199,,0.4806002676486969,,,,
8,2249,,0.49834734201431274,,,,
8,2299,,0.4988667666912079,,,,
8,2349,,0.4776751399040222,,,,
8,2399,,0.47722434997558594,,,,
8,2447,,,,0.7496646642684937,0.4965521991252899,0.4965521991252899
8,2447,0.7532408833503723,,0.4908745586872101,,,
9,2449,,0.4917322099208832,,,,
9,2499,,0.48594141006469727,,,,
9,2549,,0.5273621082305908,,,,
9,2599,,0.5020713210105896,,,,
9,2649,,0.4831252098083496,,,,
9,2699,,0.4950580298900604,,,,
9,2719,,,,0.7505868673324585,0.4956933856010437,0.4956933856010437
9,2719,0.7532480359077454,,0.4903429448604584,,,
