epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.02732338383793831,,,,
0,99,,0.03243612125515938,,,,
0,149,,0.02230764552950859,,,,
0,199,,0.031058961525559425,,,,
0,249,,0.035074882209300995,,,,
0,271,,,,0.9939470291137695,0.02941964939236641,0.02941964939236641
0,271,0.9894006848335266,,0.04606325551867485,,,
1,299,,0.03233553469181061,,,,
1,349,,0.017010513693094254,,,,
1,399,,0.03407985717058182,,,,
1,449,,0.01726432889699936,,,,
1,499,,0.023323602974414825,,,,
1,543,,,,0.9939470291137695,0.028995400294661522,0.028995400294661522
1,543,0.9943518042564392,,0.02845217101275921,,,
2,549,,0.02672228403389454,,,,
2,599,,0.018238462507724762,,,,
2,649,,0.023828614503145218,,,,
2,699,,0.010375076904892921,,,,
2,749,,0.024826692417263985,,,,
2,799,,0.012527506798505783,,,,
2,815,,,,0.9939470291137695,0.02845674380660057,0.02845674380660057
2,815,0.9943698048591614,,0.027727827429771423,,,
3,849,,0.017295151948928833,,,,
3,899,,0.037546537816524506,,,,
3,949,,0.028617795556783676,,,,
3,999,,0.024033337831497192,,,,
3,1049,,0.03739260509610176,,,,
3,1087,,,,0.9939805269241333,0.02868586778640747,0.02868586778640747
3,1087,0.9943769574165344,,0.027129659429192543,,,
