epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.44044557213783264,,,,
0,99,,0.44060733914375305,,,,
0,135,,,,0.804175078868866,0.4221782982349396,0.4221782982349396
0,135,0.7986023426055908,,0.47957858443260193,,,
1,149,,0.2347392737865448,,,,
1,199,,0.3256121873855591,,,,
1,249,,0.4146084785461426,,,,
1,271,,,,0.7834842205047607,0.4228767454624176,0.4228767454624176
1,271,0.8294768333435059,,0.42165979743003845,,,
2,299,,0.2804046869277954,,,,
2,349,,0.45534515380859375,,,,
2,399,,0.527849018573761,,,,
2,407,,,,0.8089369535446167,0.42930129170417786,0.42930129170417786
2,407,0.8248419165611267,,0.41006219387054443,,,
3,449,,0.42118972539901733,,,,
3,499,,0.6465557813644409,,,,
3,543,,,,0.7576626539230347,0.4430074393749237,0.4430074393749237
3,543,0.8332135677337646,,0.39695456624031067,,,
4,549,,0.3672161102294922,,,,
4,599,,0.3856111764907837,,,,
4,649,,0.34059879183769226,,,,
4,679,,,,0.8731052875518799,0.4589589834213257,0.4589589834213257
4,679,0.834223210811615,,0.39218634366989136,,,
5,699,,0.3666975796222687,,,,
5,749,,0.2801054120063782,,,,
5,799,,0.37766221165657043,,,,
5,815,,,,0.8276156783103943,0.43338465690612793,0.43338465690612793
5,815,0.8408306837081909,,0.38954418897628784,,,
6,849,,0.40200600028038025,,,,
6,899,,0.331752747297287,,,,
6,949,,0.24069605767726898,,,,
6,951,,,,0.8299630880355835,0.44328925013542175,0.44328925013542175
6,951,0.8450488448143005,,0.3782219886779785,,,
7,999,,0.43329641222953796,,,,
7,1049,,0.3005889654159546,,,,
7,1087,,,,0.8443158864974976,0.46157705783843994,0.46157705783843994
7,1087,0.8436440229415894,,0.37427830696105957,,,
