epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.5366328954696655,,,,
0,99,,0.5047470331192017,,,,
0,149,,0.5153055191040039,,,,
0,199,,0.5054088830947876,,,,
0,249,,0.5116685032844543,,,,
0,271,,,,0.7483232617378235,0.4997386038303375,0.4997386038303375
0,271,0.7356891632080078,,0.5180074572563171,,,
1,299,,0.467758446931839,,,,
1,349,,0.5086733102798462,,,,
1,399,,0.48859599232673645,,,,
1,449,,0.47536295652389526,,,,
1,499,,0.5058354735374451,,,,
1,543,,,,0.7486082911491394,0.49779847264289856,0.49779847264289856
1,543,0.7494610548019409,,0.49580878019332886,,,
2,549,,0.48665815591812134,,,,
2,599,,0.5253509879112244,,,,
2,649,,0.4964893162250519,,,,
2,699,,0.47464990615844727,,,,
2,749,,0.49358969926834106,,,,
2,799,,0.4810554087162018,,,,
2,815,,,,0.7503520846366882,0.4962819814682007,0.4962819814682007
2,815,0.7508982419967651,,0.4933468699455261,,,
3,849,,0.4842444658279419,,,,
3,899,,0.4883955717086792,,,,
3,949,,0.4845491647720337,,,,
3,999,,0.5025928020477295,,,,
3,1049,,0.4744052290916443,,,,
3,1087,,,,0.7485244870185852,0.4983099699020386,0.4983099699020386
3,1087,0.752644419670105,,0.49130088090896606,,,
4,1099,,0.47040510177612305,,,,
4,1149,,0.4807426929473877,,,,
4,1199,,0.5159220695495605,,,,
4,1249,,0.5147117376327515,,,,
4,1299,,0.4895747900009155,,,,
4,1349,,0.47423917055130005,,,,
4,1359,,,,0.7492790222167969,0.4951343238353729,0.4951343238353729
4,1359,0.7526013255119324,,0.4904628098011017,,,
5,1399,,0.5103232264518738,,,,
5,1449,,0.4968336820602417,,,,
5,1499,,0.48484814167022705,,,,
5,1549,,0.4730339050292969,,,,
5,1599,,0.5010240077972412,,,,
5,1631,,,,0.7474513649940491,0.49775993824005127,0.49775993824005127
5,1631,0.7543403506278992,,0.48950448632240295,,,
6,1649,,0.45223337411880493,,,,
6,1699,,0.49992504715919495,,,,
6,1749,,0.46853119134902954,,,,
6,1799,,0.4956161379814148,,,,
6,1849,,0.4719841778278351,,,,
6,1899,,0.49937060475349426,,,,
6,1903,,,,0.7509557604789734,0.49563202261924744,0.49563202261924744
6,1903,0.7538085579872131,,0.4888664484024048,,,
7,1949,,0.4908786714076996,,,,
7,1999,,0.5015038251876831,,,,
7,2049,,0.491444855928421,,,,
7,2099,,0.4593822956085205,,,,
7,2149,,0.49338433146476746,,,,
7,2175,,,,0.7504526972770691,0.4950946271419525,0.4950946271419525
7,2175,0.7542073726654053,,0.48841166496276855,,,
