epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.4829687774181366,,,,
0,99,,0.5192036032676697,,,,
0,149,,0.5132421851158142,,,,
0,199,,0.4905688166618347,,,,
0,249,,0.5195614099502563,,,,
0,271,,,,0.7455902099609375,0.5009301900863647,0.5009301900863647
0,271,0.7374029755592346,,0.5189089775085449,,,
1,299,,0.4917159974575043,,,,
1,349,,0.4936131238937378,,,,
1,399,,0.4753899872303009,,,,
1,449,,0.4759930670261383,,,,
1,499,,0.4885426461696625,,,,
1,543,,,,0.7480214834213257,0.49937787652015686,0.49937787652015686
1,543,0.7472046613693237,,0.5002056956291199,,,
2,549,,0.4820525646209717,,,,
2,599,,0.4931352436542511,,,,
2,649,,0.48872917890548706,,,,
2,699,,0.489288866519928,,,,
2,749,,0.5003557205200195,,,,
2,799,,0.5101522207260132,,,,
2,815,,,,0.7484909296035767,0.49817460775375366,0.49817460775375366
2,815,0.7495257258415222,,0.4970325827598572,,,
3,849,,0.49866676330566406,,,,
3,899,,0.48123422265052795,,,,
3,949,,0.4882674217224121,,,,
3,999,,0.49689579010009766,,,,
3,1049,,0.4890937805175781,,,,
3,1087,,,,0.7490274906158447,0.4962347745895386,0.4962347745895386
3,1087,0.7497951984405518,,0.49540433287620544,,,
4,1099,,0.5046760439872742,,,,
4,1149,,0.4957139194011688,,,,
4,1199,,0.45801520347595215,,,,
4,1249,,0.5077512264251709,,,,
4,1299,,0.49537867307662964,,,,
4,1349,,0.4793819189071655,,,,
4,1359,,,,0.7496479153633118,0.4971579611301422,0.4971579611301422
4,1359,0.7510455846786499,,0.4938887357711792,,,
5,1399,,0.4900108575820923,,,,
5,1449,,0.4863518476486206,,,,
5,1499,,0.4979037344455719,,,,
5,1549,,0.4922357201576233,,,,
5,1599,,0.4858440160751343,,,,
5,1631,,,,0.7500670552253723,0.49541446566581726,0.49541446566581726
5,1631,0.7516348361968994,,0.4923425018787384,,,
6,1649,,0.528323233127594,,,,
6,1699,,0.5068137645721436,,,,
6,1749,,0.5080358982086182,,,,
6,1799,,0.5488420128822327,,,,
6,1849,,0.5034298896789551,,,,
6,1899,,0.4813229441642761,,,,
6,1903,,,,0.748910129070282,0.4965592622756958,0.4965592622756958
6,1903,0.752824068069458,,0.49119219183921814,,,
