epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.07858573645353317,,,,
0,99,,0.07748568058013916,,,,
0,149,,0.08156655728816986,,,,
0,199,,0.061322808265686035,,,,
0,249,,0.07669375836849213,,,,
0,271,,,,0.9853118658065796,0.06127167120575905,0.06127167120575905
0,271,0.9819021224975586,,0.07286322116851807,,,
1,299,,0.06380563974380493,,,,
1,349,,0.0676310732960701,,,,
1,399,,0.06342468410730362,,,,
1,449,,0.08352617919445038,,,,
1,499,,0.048183098435401917,,,,
1,543,,,,0.985278308391571,0.06061408668756485,0.06061408668756485
1,543,0.9845501780509949,,0.06478000432252884,,,
2,549,,0.05999071151018143,,,,
2,599,,0.06795211136341095,,,,
2,649,,0.04822676628828049,,,,
2,699,,0.06015603989362717,,,,
2,749,,0.06772641092538834,,,,
2,799,,0.07870730757713318,,,,
2,815,,,,0.9852951169013977,0.0599692203104496,0.0599692203104496
2,815,0.9845645427703857,,0.06395252048969269,,,
3,849,,0.04352075606584549,,,,
3,899,,0.09271255135536194,,,,
3,949,,0.0701475664973259,,,,
3,999,,0.05648144707083702,,,,
3,1049,,0.071275494992733,,,,
3,1087,,,,0.9853118658065796,0.06005837023258209,0.06005837023258209
3,1087,0.9845393896102905,,0.06300371140241623,,,
4,1099,,0.06554390490055084,,,,
4,1149,,0.04657936096191406,,,,
4,1199,,0.04100184142589569,,,,
4,1249,,0.08427019417285919,,,,
4,1299,,0.06524356454610825,,,,
4,1349,,0.06364530324935913,,,,
4,1359,,,,0.9853118658065796,0.059651099145412445,0.059651099145412445
4,1359,0.9845393896102905,,0.06295444071292877,,,
5,1399,,0.08360370993614197,,,,
5,1449,,0.07915420830249786,,,,
5,1499,,0.07887635380029678,,,,
5,1549,,0.0588284507393837,,,,
5,1599,,0.06188416853547096,,,,
5,1631,,,,0.9853118658065796,0.05960091948509216,0.05960091948509216
5,1631,0.9845537543296814,,0.062410566955804825,,,
