epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.05515121668577194,,,,
0,67,,,,0.9939470291137695,0.048361193388700485,0.048361193388700485
0,67,0.916682243347168,,0.23785747587680817,,,
1,99,,0.051349297165870667,,,,
1,135,,,,0.9939470291137695,0.03861295059323311,0.03861295059323311
1,135,0.9913013577461243,,0.055156998336315155,,,
2,149,,0.041349053382873535,,,,
2,199,,0.04649456962943077,,,,
2,203,,,,0.9939470291137695,0.03420679271221161,0.03420679271221161
2,203,0.9929649233818054,,0.04705022647976875,,,
3,249,,0.03848244994878769,,,,
3,271,,,,0.9939470291137695,0.03190062940120697,0.03190062940120697
3,271,0.9936080574989319,,0.04147034138441086,,,
4,299,,0.029346348717808723,,,,
4,339,,,,0.9939470291137695,0.030949829146265984,0.030949829146265984
4,339,0.9939314723014832,,0.03885738179087639,,,
5,349,,0.03915596008300781,,,,
5,399,,0.04247821122407913,,,,
5,407,,,,0.9939470291137695,0.030408795922994614,0.030408795922994614
5,407,0.9940787553787231,,0.03691520169377327,,,
6,449,,0.030770111829042435,,,,
6,475,,,,0.9939470291137695,0.030144495889544487,0.030144495889544487
6,475,0.9942224621772766,,0.03558628633618355,,,
7,499,,0.028452668339014053,,,,
7,543,,,,0.9939470291137695,0.02977973408997059,0.02977973408997059
7,543,0.9942188858985901,,0.03471999242901802,,,
8,549,,0.03876234591007233,,,,
8,599,,0.039419591426849365,,,,
8,611,,,,0.9939470291137695,0.029894353821873665,0.029894353821873665
8,611,0.9942584037780762,,0.03372322767972946,,,
