epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.07200625538825989,,,,
0,67,,,,0.9853118658065796,0.062049221247434616,0.062049221247434616
0,67,0.9750503301620483,,0.10438355058431625,,,
1,99,,0.06190809607505798,,,,
1,135,,,,0.9853118658065796,0.06215030327439308,0.06215030327439308
1,135,0.9845645427703857,,0.066474050283432,,,
2,149,,0.06274700909852982,,,,
2,199,,0.06882420182228088,,,,
2,203,,,,0.9853118658065796,0.060359202325344086,0.060359202325344086
2,203,0.9845609664916992,,0.06604041904211044,,,
3,249,,0.0704699456691742,,,,
3,271,,,,0.9853118658065796,0.061284586787223816,0.061284586787223816
3,271,0.9845609664916992,,0.06535004824399948,,,
4,299,,0.06300698220729828,,,,
4,339,,,,0.9853118658065796,0.0599486418068409,0.0599486418068409
4,339,0.9845573306083679,,0.06503941863775253,,,
5,349,,0.05558457970619202,,,,
5,399,,0.06609013676643372,,,,
5,407,,,,0.9853118658065796,0.06134038791060448,0.06134038791060448
5,407,0.9845645427703857,,0.06454065442085266,,,
