epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.07926682382822037,,,,
0,99,,0.07293087244033813,,,,
0,149,,0.08579455316066742,,,,
0,199,,0.10716045647859573,,,,
0,249,,0.07127196341753006,,,,
0,271,,,,0.9853118658065796,0.06323858350515366,0.06323858350515366
0,271,0.9692943096160889,,0.11662992089986801,,,
1,299,,0.08208043873310089,,,,
1,349,,0.04149729013442993,,,,
1,399,,0.09832681715488434,,,,
1,449,,0.04110109806060791,,,,
1,499,,0.0568988174200058,,,,
1,543,,,,0.9853118658065796,0.06190180778503418,0.06190180778503418
1,543,0.9844998717308044,,0.0683344379067421,,,
2,549,,0.08022624999284744,,,,
2,599,,0.04835320636630058,,,,
2,649,,0.061032965779304504,,,,
2,699,,0.07072529941797256,,,,
2,749,,0.055664561688899994,,,,
2,799,,0.0885690376162529,,,,
2,815,,,,0.9853118658065796,0.060817599296569824,0.060817599296569824
2,815,0.9845321774482727,,0.06642327457666397,,,
3,849,,0.06275300681591034,,,,
3,899,,0.07703720033168793,,,,
3,949,,0.07868139445781708,,,,
3,999,,0.03346448019146919,,,,
3,1049,,0.04346909373998642,,,,
3,1087,,,,0.9853118658065796,0.06001841276884079,0.06001841276884079
3,1087,0.9845681190490723,,0.06526723504066467,,,
4,1099,,0.04727407544851303,,,,
4,1149,,0.07042884826660156,,,,
4,1199,,0.05008244514465332,,,,
4,1249,,0.06367693841457367,,,,
4,1299,,0.059976402670145035,,,,
4,1349,,0.07186067849397659,,,,
4,1359,,,,0.9853118658065796,0.05987688899040222,0.05987688899040222
4,1359,0.9845609664916992,,0.06444638967514038,,,
5,1399,,0.08306843787431717,,,,
5,1449,,0.10101205855607986,,,,
5,1499,,0.049838557839393616,,,,
5,1549,,0.07023971527814865,,,,
5,1599,,0.057575251907110214,,,,
5,1631,,,,0.985278308391571,0.05983691290020943,0.05983691290020943
5,1631,0.9845573306083679,,0.06397837400436401,,,
