epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.051656611263751984,,,,
0,99,,0.030497198924422264,,,,
0,149,,0.01605886220932007,,,,
0,199,,0.04418354853987694,,,,
0,249,,0.03618377447128296,,,,
0,271,,,,0.9939470291137695,0.028705840930342674,0.028705840930342674
0,271,0.9933242201805115,,0.03213147446513176,,,
1,299,,0.018473956733942032,,,,
1,349,,0.03252024203538895,,,,
1,399,,0.023709874600172043,,,,
1,449,,0.031992364674806595,,,,
1,499,,0.027888918295502663,,,,
1,543,,,,0.9939470291137695,0.028713542968034744,0.028713542968034744
1,543,0.9943805932998657,,0.027839472517371178,,,
2,549,,0.036105379462242126,,,,
2,599,,0.03108789399266243,,,,
2,649,,0.02070101723074913,,,,
2,699,,0.020878026261925697,,,,
2,749,,0.022002672776579857,,,,
2,799,,0.00896285567432642,,,,
2,815,,,,0.9939470291137695,0.028897292912006378,0.028897292912006378
2,815,0.9943841695785522,,0.027036147192120552,,,
3,849,,0.031619153916835785,,,,
3,899,,0.014311768114566803,,,,
3,949,,0.030857045203447342,,,,
3,999,,0.02085644006729126,,,,
3,1049,,0.020194176584482193,,,,
3,1087,,,,0.9939470291137695,0.02822122722864151,0.02822122722864151
3,1087,0.994359016418457,,0.026663536205887794,,,
