epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.08199930936098099,,,,
0,67,,,,0.9853118658065796,0.06751178205013275,0.06751178205013275
0,67,0.9554829001426697,,0.15673528611660004,,,
1,99,,0.06938339024782181,,,,
1,135,,,,0.9853118658065796,0.06551855057477951,0.06551855057477951
1,135,0.9843525290489197,,0.07785023748874664,,,
2,149,,0.060387011617422104,,,,
2,199,,0.07554957270622253,,,,
2,203,,,,0.9853118658065796,0.0655619353055954,0.0655619353055954
2,203,0.9844782948493958,,0.07353129237890244,,,
3,249,,0.06469248235225677,,,,
3,271,,,,0.9853118658065796,0.0643559992313385,0.0643559992313385
3,271,0.9845178127288818,,0.07152450829744339,,,
4,299,,0.07029145956039429,,,,
4,339,,,,0.9853118658065796,0.06275350600481033,0.06275350600481033
4,339,0.984542965888977,,0.07034652680158615,,,
5,349,,0.08106431365013123,,,,
5,399,,0.07502217590808868,,,,
5,407,,,,0.9853118658065796,0.06290504336357117,0.06290504336357117
5,407,0.9845573306083679,,0.06919777393341064,,,
6,449,,0.05747319757938385,,,,
6,475,,,,0.9853118658065796,0.06285671144723892,0.06285671144723892
6,475,0.9845537543296814,,0.0684262290596962,,,
7,499,,0.07850978523492813,,,,
7,543,,,,0.9853118658065796,0.06179822236299515,0.06179822236299515
7,543,0.9845645427703857,,0.06718489527702332,,,
