epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.5234091877937317,,,,
0,99,,0.48462945222854614,,,,
0,149,,0.5081509947776794,,,,
0,199,,0.5154478549957275,,,,
0,249,,0.49193450808525085,,,,
0,271,,,,0.7399899363517761,0.5086727738380432,0.5086727738380432
0,271,0.7324267029762268,,0.5234922766685486,,,
1,299,,0.5286906957626343,,,,
1,349,,0.4939287006855011,,,,
1,399,,0.48636603355407715,,,,
1,449,,0.5180712938308716,,,,
1,499,,0.5065873265266418,,,,
1,543,,,,0.7465124130249023,0.5001755356788635,0.5001755356788635
1,543,0.7464357614517212,,0.5019700527191162,,,
2,549,,0.5114336609840393,,,,
2,599,,0.491955429315567,,,,
2,649,,0.5138418674468994,,,,
2,699,,0.4755311906337738,,,,
2,749,,0.4936441481113434,,,,
2,799,,0.47684603929519653,,,,
2,815,,,,0.7473340034484863,0.5016078948974609,0.5016078948974609
2,815,0.748534083366394,,0.498301237821579,,,
3,849,,0.5128586292266846,,,,
3,899,,0.496035099029541,,,,
3,949,,0.477225661277771,,,,
3,999,,0.5021851062774658,,,,
3,1049,,0.4955065846443176,,,,
3,1087,,,,0.7471160292625427,0.4993276596069336,0.4993276596069336
3,1087,0.7498778104782104,,0.4967152774333954,,,
4,1099,,0.48451513051986694,,,,
4,1149,,0.5027472972869873,,,,
4,1199,,0.4857034683227539,,,,
4,1249,,0.5014272928237915,,,,
4,1299,,0.5095002055168152,,,,
4,1349,,0.5028729438781738,,,,
4,1359,,,,0.748910129070282,0.5012542009353638,0.5012542009353638
4,1359,0.7510455846786499,,0.49499082565307617,,,
