epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.5442261695861816,,,,
0,99,,0.5204561948776245,,,,
0,149,,0.5255852937698364,,,,
0,199,,0.5148383378982544,,,,
0,249,,0.5119642615318298,,,,
0,271,,,,0.7454728484153748,0.5036000609397888,0.5036000609397888
0,271,0.7298361659049988,,0.5266900062561035,,,
1,299,,0.46834221482276917,,,,
1,349,,0.5132907032966614,,,,
1,399,,0.4942418336868286,,,,
1,449,,0.478191077709198,,,,
1,499,,0.5069528818130493,,,,
1,543,,,,0.7487927675247192,0.49915754795074463,0.49915754795074463
1,543,0.7473340034484863,,0.4997653365135193,,,
2,549,,0.4866337180137634,,,,
2,599,,0.5195571184158325,,,,
2,649,,0.5011202692985535,,,,
2,699,,0.4784337878227234,,,,
2,749,,0.49289703369140625,,,,
2,799,,0.4858216643333435,,,,
2,815,,,,0.750268280506134,0.4966573119163513,0.4966573119163513
2,815,0.7491987347602844,,0.4954127073287964,,,
3,849,,0.4877029061317444,,,,
3,899,,0.4932243227958679,,,,
3,949,,0.486238956451416,,,,
3,999,,0.500268280506134,,,,
3,1049,,0.474385142326355,,,,
3,1087,,,,0.7475855350494385,0.49825963377952576,0.49825963377952576
3,1087,0.7516707181930542,,0.4926092326641083,,,
4,1099,,0.47293412685394287,,,,
4,1149,,0.4830673933029175,,,,
4,1199,,0.5132538676261902,,,,
4,1249,,0.5153504610061646,,,,
4,1299,,0.4918804466724396,,,,
4,1349,,0.4794212877750397,,,,
4,1359,,,,0.7496143579483032,0.4957531988620758,0.4957531988620758
4,1359,0.7527522444725037,,0.4911610186100006,,,
5,1399,,0.510926365852356,,,,
5,1449,,0.494512140750885,,,,
5,1499,,0.48623931407928467,,,,
5,1549,,0.4728200137615204,,,,
5,1599,,0.4927089214324951,,,,
5,1631,,,,0.748088538646698,0.4969482123851776,0.4969482123851776
5,1631,0.7535067796707153,,0.4896518588066101,,,
