epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.5337383151054382,,,,
0,67,,,,0.7390844821929932,0.5133976340293884,0.5133976340293884
0,67,0.7049260139465332,,0.5755060911178589,,,
1,99,,0.5067633390426636,,,,
1,135,,,,0.747183084487915,0.5013588666915894,0.5013588666915894
1,135,0.738444983959198,,0.5145087242126465,,,
2,149,,0.5155717134475708,,,,
2,199,,0.5191094875335693,,,,
2,203,,,,0.7478035092353821,0.49925896525382996,0.49925896525382996
2,203,0.7459471225738525,,0.5033995509147644,,,
3,249,,0.5021530389785767,,,,
3,271,,,,0.7495137453079224,0.4974392354488373,0.4974392354488373
3,271,0.7479196786880493,,0.49907827377319336,,,
4,299,,0.4990001320838928,,,,
4,339,,,,0.7499832510948181,0.4963553547859192,0.4963553547859192
4,339,0.7492203116416931,,0.49683019518852234,,,
5,349,,0.5022812485694885,,,,
5,399,,0.48900580406188965,,,,
5,407,,,,0.7503018379211426,0.49594271183013916,0.49594271183013916
5,407,0.7498131394386292,,0.4957514703273773,,,
6,449,,0.49660390615463257,,,,
6,475,,,,0.7476190328598022,0.4974105656147003,0.4974105656147003
6,475,0.7507150173187256,,0.49447107315063477,,,
7,499,,0.49277937412261963,,,,
7,543,,,,0.7504862546920776,0.4951750934123993,0.4951750934123993
7,543,0.7512036561965942,,0.4939418435096741,,,
8,549,,0.49356746673583984,,,,
8,599,,0.4982403516769409,,,,
8,611,,,,0.7485077381134033,0.49605631828308105,0.49605631828308105
8,611,0.7516384124755859,,0.4927186965942383,,,
9,649,,0.4841041564941406,,,,
9,679,,,,0.7490107417106628,0.4964164197444916,0.4964164197444916
9,679,0.7524684071540833,,0.4921935200691223,,,
