epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.04198040813207626,,,,
0,67,,,,0.9939470291137695,0.04687236249446869,0.04687236249446869
0,67,0.9398139119148254,,0.1744716316461563,,,
1,99,,0.03472234308719635,,,,
1,135,,,,0.9939470291137695,0.0356762669980526,0.0356762669980526
1,135,0.9941937327384949,,0.04074771702289581,,,
2,149,,0.030583204701542854,,,,
2,199,,0.03041340783238411,,,,
2,203,,,,0.9939470291137695,0.031993258744478226,0.031993258744478226
2,203,0.9941398501396179,,0.035028308629989624,,,
3,249,,0.03418450802564621,,,,
3,271,,,,0.9939470291137695,0.030916545540094376,0.030916545540094376
3,271,0.9941685795783997,,0.032787155359983444,,,
4,299,,0.03105015680193901,,,,
4,339,,,,0.9939470291137695,0.02968372032046318,0.02968372032046318
4,339,0.9942584037780762,,0.03176266700029373,,,
5,349,,0.029561370611190796,,,,
5,399,,0.03285260125994682,,,,
5,407,,,,0.9939470291137695,0.02919210121035576,0.02919210121035576
5,407,0.9942691922187805,,0.030961042270064354,,,
6,449,,0.033294133841991425,,,,
6,475,,,,0.9939470291137695,0.029329879209399223,0.029329879209399223
6,475,0.9942907691001892,,0.030209917575120926,,,
7,499,,0.026664501056075096,,,,
7,543,,,,0.9939470291137695,0.02884555421769619,0.02884555421769619
7,543,0.994319498538971,,0.029777124524116516,,,
