epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.6980435848236084,,,,
0,99,,0.611738920211792,,,,
0,135,,,,0.7279007434844971,0.5353301763534546,0.5353301763534546
0,135,0.657778799533844,,0.702644407749176,,,
1,149,,0.5858393907546997,,,,
1,199,,0.5604501366615295,,,,
1,249,,0.5426019430160522,,,,
1,271,,,,0.7315895557403564,0.5272587537765503,0.5272587537765503
1,271,0.7089860439300537,,0.5621865391731262,,,
2,299,,0.5469487905502319,,,,
2,349,,0.5281062722206116,,,,
2,399,,0.5456493496894836,,,,
2,407,,,,0.7358148694038391,0.5220941305160522,0.5220941305160522
2,407,0.7231603860855103,,0.5405411720275879,,,
3,449,,0.5218079090118408,,,,
3,499,,0.5273939371109009,,,,
3,543,,,,0.7389839291572571,0.5163478851318359,0.5163478851318359
3,543,0.7292073965072632,,0.5304499268531799,,,
4,549,,0.5286645889282227,,,,
4,599,,0.5113254189491272,,,,
4,649,,0.5138948559761047,,,,
4,679,,,,0.7415157556533813,0.5116883516311646,0.5116883516311646
4,679,0.735236406326294,,0.522876501083374,,,
5,699,,0.543777585029602,,,,
5,749,,0.5277374386787415,,,,
5,799,,0.5215905904769897,,,,
5,815,,,,0.7422199845314026,0.5085692405700684,0.5085692405700684
5,815,0.7383012175559998,,0.5175327062606812,,,
6,849,,0.48961931467056274,,,,
6,899,,0.4911802411079407,,,,
6,949,,0.5042158365249634,,,,
6,951,,,,0.7443997263908386,0.5058174133300781,0.5058174133300781
6,951,0.7396701574325562,,0.5129987597465515,,,
7,999,,0.49457505345344543,,,,
7,1049,,0.5138100385665894,,,,
7,1087,,,,0.7456572651863098,0.5034597516059875,0.5034597516059875
7,1087,0.7422427535057068,,0.5095384120941162,,,
8,1099,,0.5020160675048828,,,,
8,1149,,0.5142936706542969,,,,
8,1199,,0.49855339527130127,,,,
8,1223,,,,0.7469819188117981,0.5017788410186768,0.5017788410186768
8,1223,0.744319498538971,,0.506467342376709,,,
9,1249,,0.5080814361572266,,,,
9,1299,,0.5076922178268433,,,,
9,1349,,0.49532514810562134,,,,
9,1359,,,,0.7483232617378235,0.5002120137214661,0.5002120137214661
9,1359,0.7447291016578674,,0.5042908787727356,,,
