epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.563362181186676,,,,
0,99,,0.5381898880004883,,,,
0,149,,0.5290969014167786,,,,
0,199,,0.5200392007827759,,,,
0,249,,0.5265087485313416,,,,
0,271,,,,0.7426391839981079,0.5082350373268127,0.5082350373268127
0,271,0.7201926112174988,,0.5439779758453369,,,
1,299,,0.47320201992988586,,,,
1,349,,0.5272979736328125,,,,
1,399,,0.5016658902168274,,,,
1,449,,0.48768773674964905,,,,
1,499,,0.5105257034301758,,,,
1,543,,,,0.7472333908081055,0.49975553154945374,0.49975553154945374
1,543,0.7436224222183228,,0.5075139403343201,,,
2,549,,0.5050795674324036,,,,
2,599,,0.5225193500518799,,,,
2,649,,0.5017346739768982,,,,
2,699,,0.4880090355873108,,,,
2,749,,0.49067312479019165,,,,
2,799,,0.4837157130241394,,,,
2,815,,,,0.7482059001922607,0.49827834963798523,0.49827834963798523
2,815,0.7476250529289246,,0.4996027946472168,,,
3,849,,0.48747843503952026,,,,
3,899,,0.4972682595252991,,,,
3,949,,0.495414674282074,,,,
3,999,,0.5059359073638916,,,,
3,1049,,0.48147159814834595,,,,
3,1087,,,,0.7492622137069702,0.49662819504737854,0.49662819504737854
3,1087,0.7492454648017883,,0.4964190423488617,,,
4,1099,,0.48077917098999023,,,,
4,1149,,0.48476743698120117,,,,
4,1199,,0.5210810899734497,,,,
4,1249,,0.5191011428833008,,,,
4,1299,,0.4965974688529968,,,,
4,1349,,0.47466975450515747,,,,
4,1359,,,,0.7483735680580139,0.4965912997722626,0.4965912997722626
4,1359,0.7497916221618652,,0.49475008249282837,,,
5,1399,,0.5113052129745483,,,,
5,1449,,0.5026439428329468,,,,
5,1499,,0.4868538975715637,,,,
5,1549,,0.4732106328010559,,,,
5,1599,,0.49953341484069824,,,,
5,1631,,,,0.7490107417106628,0.4959212839603424,0.4959212839603424
5,1631,0.7513402104377747,,0.493386447429657,,,
6,1649,,0.4606828987598419,,,,
6,1699,,0.502866804599762,,,,
6,1749,,0.4719596803188324,,,,
6,1799,,0.49279943108558655,,,,
6,1849,,0.47074154019355774,,,,
6,1899,,0.499815970659256,,,,
6,1903,,,,0.7505198121070862,0.49518999457359314,0.49518999457359314
6,1903,0.7517030835151672,,0.4923073649406433,,,
7,1949,,0.4987550973892212,,,,
7,1999,,0.5041331052780151,,,,
7,2049,,0.494902640581131,,,,
7,2099,,0.46071112155914307,,,,
7,2149,,0.49672025442123413,,,,
7,2175,,,,0.7503185868263245,0.495371550321579,0.495371550321579
7,2175,0.7525402307510376,,0.4918202757835388,,,
8,2199,,0.4998476803302765,,,,
8,2249,,0.5017592310905457,,,,
8,2299,,0.4692637324333191,,,,
8,2349,,0.4892588257789612,,,,
8,2399,,0.5012800693511963,,,,
8,2447,,,,0.7502012252807617,0.4950461685657501,0.4950461685657501
8,2447,0.7530180811882019,,0.4907893240451813,,,
9,2449,,0.47493669390678406,,,,
9,2499,,0.48836541175842285,,,,
9,2549,,0.5147953033447266,,,,
9,2599,,0.481838583946228,,,,
9,2649,,0.4697064757347107,,,,
9,2699,,0.49218958616256714,,,,
9,2719,,,,0.7490274906158447,0.495317280292511,0.495317280292511
9,2719,0.7526587843894958,,0.49014410376548767,,,
