epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.6555394530296326,,,,
0,67,,,,0.7045271396636963,0.5681604146957397,0.5681604146957397
0,67,0.6077356934547424,,0.7991148233413696,,,
1,99,,0.6132228374481201,,,,
1,135,,,,0.723272979259491,0.5409350395202637,0.5409350395202637
1,135,0.6782552599906921,,0.6027297377586365,,,
2,149,,0.5669369101524353,,,,
2,199,,0.5649732351303101,,,,
2,203,,,,0.7320758104324341,0.526557445526123,0.526557445526123
2,203,0.7028923630714417,,0.5692941546440125,,,
3,249,,0.552825927734375,,,,
3,271,,,,0.7388497591018677,0.5175583958625793,0.5175583958625793
3,271,0.7158845663070679,,0.5505803823471069,,,
4,299,,0.5417355298995972,,,,
4,339,,,,0.7413648366928101,0.5126422643661499,0.5126422643661499
4,339,0.7245185375213623,,0.5392472147941589,,,
5,349,,0.5332793593406677,,,,
5,399,,0.5219135284423828,,,,
5,407,,,,0.7423876523971558,0.5091378092765808,0.5091378092765808
5,407,0.7321572303771973,,0.5301648378372192,,,
6,449,,0.5312439203262329,,,,
6,475,,,,0.7437961101531982,0.5077110528945923,0.5077110528945923
6,475,0.7346866726875305,,0.5259167551994324,,,
7,499,,0.5320838689804077,,,,
7,543,,,,0.7443494200706482,0.5064067244529724,0.5064067244529724
7,543,0.737086832523346,,0.5223537683486938,,,
8,549,,0.5201259851455688,,,,
8,599,,0.5091571807861328,,,,
8,611,,,,0.7446177005767822,0.5055039525032043,0.5055039525032043
8,611,0.7391635775566101,,0.5197254419326782,,,
9,649,,0.5192394256591797,,,,
9,679,,,,0.7448356747627258,0.5047200322151184,0.5047200322151184
9,679,0.7395084500312805,,0.5177671313285828,,,
