epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.0631021037697792,,,,
0,67,,,,0.9853118658065796,0.06236717849969864,0.06236717849969864
0,67,0.9828075766563416,,0.07897292077541351,,,
1,99,,0.06328919529914856,,,,
1,135,,,,0.9853118658065796,0.06144391745328903,0.06144391745328903
1,135,0.9845573306083679,,0.06754019856452942,,,
2,149,,0.07281620055437088,,,,
2,199,,0.0635712593793869,,,,
2,203,,,,0.9853118658065796,0.060837943106889725,0.060837943106889725
2,203,0.9845645427703857,,0.06575879454612732,,,
3,249,,0.06093937158584595,,,,
3,271,,,,0.9853118658065796,0.0602758452296257,0.0602758452296257
3,271,0.9845645427703857,,0.06531566381454468,,,
4,299,,0.06546412408351898,,,,
4,339,,,,0.9853118658065796,0.06022099032998085,0.06022099032998085
4,339,0.9845681190490723,,0.06470988690853119,,,
5,349,,0.06455092132091522,,,,
5,399,,0.07191163301467896,,,,
5,407,,,,0.9853118658065796,0.061198726296424866,0.061198726296424866
5,407,0.9845645427703857,,0.0645218938589096,,,
