epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.5610775947570801,,,,
0,99,,0.5318117141723633,,,,
0,149,,0.5286383628845215,,,,
0,199,,0.5170457363128662,,,,
0,249,,0.5246985554695129,,,,
0,271,,,,0.7427901029586792,0.5076690912246704,0.5076690912246704
0,271,0.7215866446495056,,0.5413222312927246,,,
1,299,,0.4737282395362854,,,,
1,349,,0.5230693221092224,,,,
1,399,,0.49734920263290405,,,,
1,449,,0.481427401304245,,,,
1,499,,0.5082676410675049,,,,
1,543,,,,0.7474178671836853,0.4996684789657593,0.4996684789657593
1,543,0.7436835169792175,,0.5062224268913269,,,
2,549,,0.5015570521354675,,,,
2,599,,0.5229108333587646,,,,
2,649,,0.5015854239463806,,,,
2,699,,0.4870198965072632,,,,
2,749,,0.48934298753738403,,,,
2,799,,0.4819329082965851,,,,
2,815,,,,0.7490777969360352,0.49770307540893555,0.49770307540893555
2,815,0.7475172281265259,,0.49906471371650696,,,
3,849,,0.48728418350219727,,,,
3,899,,0.4986010193824768,,,,
3,949,,0.49147024750709534,,,,
3,999,,0.5053104758262634,,,,
3,1049,,0.4803375005722046,,,,
3,1087,,,,0.7495137453079224,0.4965028464794159,0.4965028464794159
3,1087,0.7493963837623596,,0.49589967727661133,,,
4,1099,,0.4788683354854584,,,,
4,1149,,0.48373740911483765,,,,
4,1199,,0.5194064378738403,,,,
4,1249,,0.5216872692108154,,,,
4,1299,,0.4962349534034729,,,,
4,1349,,0.4764366149902344,,,,
4,1359,,,,0.7487089037895203,0.4963664412498474,0.4963664412498474
4,1359,0.7505281567573547,,0.49430420994758606,,,
5,1399,,0.5115909576416016,,,,
5,1449,,0.49975889921188354,,,,
5,1499,,0.48729902505874634,,,,
5,1549,,0.47303342819213867,,,,
5,1599,,0.49798405170440674,,,,
5,1631,,,,0.7488933801651001,0.4956243634223938,0.4956243634223938
5,1631,0.751825213432312,,0.49261900782585144,,,
6,1649,,0.46193718910217285,,,,
6,1699,,0.5030561685562134,,,,
6,1749,,0.47224029898643494,,,,
6,1799,,0.49170559644699097,,,,
6,1849,,0.47296732664108276,,,,
6,1899,,0.49966445565223694,,,,
6,1903,,,,0.7509389519691467,0.4951547384262085,0.4951547384262085
6,1903,0.7521522045135498,,0.491597980260849,,,
7,1949,,0.49901047348976135,,,,
7,1999,,0.5047953724861145,,,,
7,2049,,0.49497073888778687,,,,
7,2099,,0.4584580957889557,,,,
7,2149,,0.4985926151275635,,,,
7,2175,,,,0.7501509189605713,0.49542349576950073,0.49542349576950073
7,2175,0.7528815865516663,,0.49117395281791687,,,
8,2199,,0.500931978225708,,,,
8,2249,,0.500950813293457,,,,
8,2299,,0.46744418144226074,,,,
8,2349,,0.4872388243675232,,,,
8,2399,,0.5023950338363647,,,,
8,2447,,,,0.7505365610122681,0.4950973391532898,0.4950973391532898
8,2447,0.7537438869476318,,0.4901673495769501,,,
9,2449,,0.4756069779396057,,,,
9,2499,,0.489321231842041,,,,
9,2549,,0.5140827894210815,,,,
9,2599,,0.4819248914718628,,,,
9,2649,,0.47214823961257935,,,,
9,2699,,0.4901845455169678,,,,
9,2719,,,,0.7495137453079224,0.4954809546470642,0.4954809546470642
9,2719,0.7530217170715332,,0.4896605610847473,,,
