epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.03974578157067299,,,,
0,67,,,,0.9939470291137695,0.02990756183862686,0.02990756183862686
0,67,0.9927278161048889,,0.038514718413352966,,,
1,99,,0.032300978899002075,,,,
1,135,,,,0.9939470291137695,0.02869182638823986,0.02869182638823986
1,135,0.9943805932998657,,0.02877385914325714,,,
2,149,,0.022776301950216293,,,,
2,199,,0.029541917145252228,,,,
2,203,,,,0.9939470291137695,0.02858482114970684,0.02858482114970684
2,203,0.9943769574165344,,0.027721328660845757,,,
3,249,,0.027206651866436005,,,,
3,271,,,,0.9939470291137695,0.02838912419974804,0.02838912419974804
3,271,0.9943841695785522,,0.027333101257681847,,,
4,299,,0.024555541574954987,,,,
4,339,,,,0.9939470291137695,0.028499159961938858,0.028499159961938858
4,339,0.9943805932998657,,0.027023920789361,,,
