epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.03367041423916817,,,,
0,99,,0.044788844883441925,,,,
0,149,,0.022316409274935722,,,,
0,199,,0.035978224128484726,,,,
0,249,,0.043271154165267944,,,,
0,271,,,,0.9939470291137695,0.031458232551813126,0.031458232551813126
0,271,0.9843310117721558,,0.06346592307090759,,,
1,299,,0.04554866999387741,,,,
1,349,,0.020074184983968735,,,,
1,399,,0.04263404756784439,,,,
1,449,,0.015077611431479454,,,,
1,499,,0.025430329144001007,,,,
1,543,,,,0.9939470291137695,0.03014465607702732,0.03014465607702732
1,543,0.9942691922187805,,0.03137985244393349,,,
2,549,,0.02954959124326706,,,,
2,599,,0.01983584836125374,,,,
2,649,,0.02740398235619068,,,,
2,699,,0.012480962090194225,,,,
2,749,,0.028122946619987488,,,,
2,799,,0.01263758260756731,,,,
2,815,,,,0.9939470291137695,0.029072346165776253,0.029072346165776253
2,815,0.9943159222602844,,0.02967403270304203,,,
3,849,,0.018131617456674576,,,,
3,899,,0.03566023334860802,,,,
3,949,,0.028209418058395386,,,,
3,999,,0.02388773486018181,,,,
3,1049,,0.0397215262055397,,,,
3,1087,,,,0.9939470291137695,0.028846705332398415,0.028846705332398415
3,1087,0.9943159222602844,,0.028699643909931183,,,
4,1099,,0.018389038741588593,,,,
4,1149,,0.01836787536740303,,,,
4,1199,,0.020632034167647362,,,,
4,1249,,0.03229176998138428,,,,
4,1299,,0.02440273016691208,,,,
4,1349,,0.01793845370411873,,,,
4,1359,,,,0.9939470291137695,0.02876521646976471,0.02876521646976471
4,1359,0.994359016418457,,0.02827976830303669,,,
5,1399,,0.019824884831905365,,,,
5,1449,,0.02077488973736763,,,,
5,1499,,0.01763737015426159,,,,
5,1549,,0.02935797907412052,,,,
5,1599,,0.015895094722509384,,,,
5,1631,,,,0.9939470291137695,0.028597593307495117,0.028597593307495117
5,1631,0.9943554401397705,,0.02812277339398861,,,
