epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.07534950971603394,,,,
0,99,,0.04492584615945816,,,,
0,149,,0.09241344034671783,,,,
0,199,,0.07558868080377579,,,,
0,249,,0.07430481910705566,,,,
0,271,,,,0.9853118658065796,0.061004314571619034,0.061004314571619034
0,271,0.9790277481079102,,0.08705856651067734,,,
1,299,,0.07138288766145706,,,,
1,349,,0.0788981094956398,,,,
1,399,,0.08146163076162338,,,,
1,449,,0.05737290531396866,,,,
1,499,,0.09316882491111755,,,,
1,543,,,,0.9853118658065796,0.06315485388040543,0.06315485388040543
1,543,0.9845573306083679,,0.06738503277301788,,,
2,549,,0.06309890747070312,,,,
2,599,,0.06303724646568298,,,,
2,649,,0.06856228411197662,,,,
2,699,,0.0833575502038002,,,,
2,749,,0.048697032034397125,,,,
2,799,,0.06455657631158829,,,,
2,815,,,,0.9853118658065796,0.06009997799992561,0.06009997799992561
2,815,0.9845537543296814,,0.06565587222576141,,,
3,849,,0.0497472882270813,,,,
3,899,,0.10005586594343185,,,,
3,949,,0.09455518424510956,,,,
3,999,,0.056806109845638275,,,,
3,1049,,0.07580914348363876,,,,
3,1087,,,,0.9853118658065796,0.05946040153503418,0.05946040153503418
3,1087,0.9845609664916992,,0.06502991914749146,,,
4,1099,,0.0738629549741745,,,,
4,1149,,0.05025442689657211,,,,
4,1199,,0.07322746515274048,,,,
4,1249,,0.046144548803567886,,,,
4,1299,,0.06571483612060547,,,,
4,1349,,0.0606524720788002,,,,
4,1359,,,,0.9853118658065796,0.05915336683392525,0.05915336683392525
4,1359,0.9845645427703857,,0.0644705593585968,,,
5,1399,,0.06302742660045624,,,,
5,1449,,0.05392255634069443,,,,
5,1499,,0.052075013518333435,,,,
5,1549,,0.0599234402179718,,,,
5,1599,,0.08359619975090027,,,,
5,1631,,,,0.9853118658065796,0.06061583384871483,0.06061583384871483
5,1631,0.9845609664916992,,0.06397613883018494,,,
6,1649,,0.07139679044485092,,,,
6,1699,,0.046511635184288025,,,,
6,1749,,0.04493449255824089,,,,
6,1799,,0.05694262310862541,,,,
6,1849,,0.07691150903701782,,,,
6,1899,,0.08635735511779785,,,,
6,1903,,,,0.9853118658065796,0.0600559301674366,0.0600559301674366
6,1903,0.9845465421676636,,0.06368497759103775,,,
