epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.07416051626205444,,,,
0,67,,,,0.9853118658065796,0.0668267235159874,0.0668267235159874
0,67,0.9664163589477539,,0.13167643547058105,,,
1,99,,0.06638099253177643,,,,
1,135,,,,0.9853118658065796,0.06438761204481125,0.06438761204481125
1,135,0.9845250248908997,,0.07372995465993881,,,
2,149,,0.05881694331765175,,,,
2,199,,0.07336682826280594,,,,
2,203,,,,0.9853118658065796,0.06477722525596619,0.06477722525596619
2,203,0.9845645427703857,,0.07083254307508469,,,
3,249,,0.06294843554496765,,,,
3,271,,,,0.9853118658065796,0.06477637588977814,0.06477637588977814
3,271,0.9845537543296814,,0.06905569136142731,,,
4,299,,0.07006452232599258,,,,
4,339,,,,0.9853118658065796,0.061301492154598236,0.061301492154598236
4,339,0.9845609664916992,,0.0679907500743866,,,
5,349,,0.07856130599975586,,,,
5,399,,0.07275469601154327,,,,
5,407,,,,0.9853118658065796,0.061776302754879,0.061776302754879
5,407,0.9845609664916992,,0.06692451983690262,,,
6,449,,0.056307755410671234,,,,
6,475,,,,0.9853118658065796,0.060541607439517975,0.060541607439517975
6,475,0.9845753312110901,,0.0662095919251442,,,
7,499,,0.07617941498756409,,,,
7,543,,,,0.9853118658065796,0.06058862432837486,0.06058862432837486
7,543,0.9845573306083679,,0.06531863659620285,,,
