epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.0795491486787796,,,,
0,67,,,,0.9853118658065796,0.06464676558971405,0.06464676558971405
0,67,0.9732969403266907,,0.11567419767379761,,,
1,99,,0.055738821625709534,,,,
1,135,,,,0.9853118658065796,0.06146066263318062,0.06146066263318062
1,135,0.9845537543296814,,0.06831154972314835,,,
2,149,,0.06381762027740479,,,,
2,199,,0.059320252388715744,,,,
2,203,,,,0.9853118658065796,0.06049630045890808,0.06049630045890808
2,203,0.9845537543296814,,0.06599629670381546,,,
3,249,,0.08513429015874863,,,,
3,271,,,,0.9853118658065796,0.05998062714934349,0.05998062714934349
3,271,0.9845609664916992,,0.06464565545320511,,,
4,299,,0.0689033716917038,,,,
4,339,,,,0.9853118658065796,0.06026719510555267,0.06026719510555267
4,339,0.9845537543296814,,0.0645110234618187,,,
5,349,,0.05857959762215614,,,,
5,399,,0.07084667682647705,,,,
5,407,,,,0.9853118658065796,0.05994151905179024,0.05994151905179024
5,407,0.9845645427703857,,0.06384371221065521,,,
6,449,,0.06214044988155365,,,,
6,475,,,,0.9853118658065796,0.05964819714426994,0.05964819714426994
6,475,0.9845609664916992,,0.06377387791872025,,,
