epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.07294885814189911,,,,
0,67,,,,0.9852615594863892,0.0653805136680603,0.0653805136680603
0,67,0.9817260503768921,,0.09277820587158203,,,
1,99,,0.0705762729048729,,,,
1,135,,,,0.9853118658065796,0.06237833574414253,0.06237833574414253
1,135,0.9843776822090149,,0.07066904753446579,,,
2,149,,0.05384180694818497,,,,
2,199,,0.07453303784132004,,,,
2,203,,,,0.9853118658065796,0.06202656030654907,0.06202656030654907
2,203,0.9844998717308044,,0.06740615516901016,,,
3,249,,0.050437573343515396,,,,
3,271,,,,0.9852951169013977,0.0611446239054203,0.0611446239054203
3,271,0.9845070242881775,,0.06623005867004395,,,
4,299,,0.06081683933734894,,,,
4,339,,,,0.9852951169013977,0.06028251722455025,0.06028251722455025
4,339,0.984542965888977,,0.06512074917554855,,,
5,349,,0.07020583003759384,,,,
5,399,,0.06143677234649658,,,,
5,407,,,,0.9852951169013977,0.06085340678691864,0.06085340678691864
5,407,0.9845286011695862,,0.06455738842487335,,,
6,449,,0.07992543280124664,,,,
6,475,,,,0.9852951169013977,0.059710778295993805,0.059710778295993805
6,475,0.9845609664916992,,0.06394065171480179,,,
7,499,,0.07729445397853851,,,,
7,543,,,,0.9852951169013977,0.059391360729932785,0.059391360729932785
7,543,0.984535813331604,,0.06341072171926498,,,
8,549,,0.054615311324596405,,,,
8,599,,0.06576229631900787,,,,
8,611,,,,0.985278308391571,0.05939113348722458,0.05939113348722458
8,611,0.9845321774482727,,0.0632467046380043,,,
9,649,,0.06378032267093658,,,,
9,679,,,,0.985278308391571,0.059740740805864334,0.059740740805864334
9,679,0.9845537543296814,,0.063217893242836,,,
